"season","week","game.id","url"
2014,13,"400554363","http://scores.espn.go.com/nfl/boxscore?gameId=400554363"
2014,13,"400554368","http://scores.espn.go.com/nfl/boxscore?gameId=400554368"
2014,13,"400554371","http://scores.espn.go.com/nfl/boxscore?gameId=400554371"
2014,13,"400554395","http://scores.espn.go.com/nfl/boxscore?gameId=400554395"
2014,13,"400554399","http://scores.espn.go.com/nfl/boxscore?gameId=400554399"
2014,14,"400554349","http://scores.espn.go.com/nfl/boxscore?gameId=400554349"
2014,14,"400554374","http://scores.espn.go.com/nfl/boxscore?gameId=400554374"
2014,14,"400554379","http://scores.espn.go.com/nfl/boxscore?gameId=400554379"
2014,14,"400554384","http://scores.espn.go.com/nfl/boxscore?gameId=400554384"
2014,14,"400554388","http://scores.espn.go.com/nfl/boxscore?gameId=400554388"
2014,14,"400554416","http://scores.espn.go.com/nfl/boxscore?gameId=400554416"
2014,14,"400554419","http://scores.espn.go.com/nfl/boxscore?gameId=400554419"
2014,14,"400554422","http://scores.espn.go.com/nfl/boxscore?gameId=400554422"
2014,14,"400554424","http://scores.espn.go.com/nfl/boxscore?gameId=400554424"
2014,14,"400554426","http://scores.espn.go.com/nfl/boxscore?gameId=400554426"
2014,14,"400554428","http://scores.espn.go.com/nfl/boxscore?gameId=400554428"
2014,14,"400554429","http://scores.espn.go.com/nfl/boxscore?gameId=400554429"
2014,14,"400554430","http://scores.espn.go.com/nfl/boxscore?gameId=400554430"
2014,14,"400554431","http://scores.espn.go.com/nfl/boxscore?gameId=400554431"
2014,14,"400554432","http://scores.espn.go.com/nfl/boxscore?gameId=400554432"
2014,14,"400554433","http://scores.espn.go.com/nfl/boxscore?gameId=400554433"
2014,15,"400554342","http://scores.espn.go.com/nfl/boxscore?gameId=400554342"
2014,15,"400554346","http://scores.espn.go.com/nfl/boxscore?gameId=400554346"
2014,15,"400554350","http://scores.espn.go.com/nfl/boxscore?gameId=400554350"
2014,15,"400554353","http://scores.espn.go.com/nfl/boxscore?gameId=400554353"
2014,15,"400554376","http://scores.espn.go.com/nfl/boxscore?gameId=400554376"
2014,15,"400554380","http://scores.espn.go.com/nfl/boxscore?gameId=400554380"
2014,15,"400554382","http://scores.espn.go.com/nfl/boxscore?gameId=400554382"
2014,15,"400554386","http://scores.espn.go.com/nfl/boxscore?gameId=400554386"
2014,15,"400554390","http://scores.espn.go.com/nfl/boxscore?gameId=400554390"
2014,15,"400554392","http://scores.espn.go.com/nfl/boxscore?gameId=400554392"
2014,15,"400554418","http://scores.espn.go.com/nfl/boxscore?gameId=400554418"
2014,15,"400554420","http://scores.espn.go.com/nfl/boxscore?gameId=400554420"
2014,15,"400554415","http://scores.espn.go.com/nfl/boxscore?gameId=400554415"
2014,15,"400554423","http://scores.espn.go.com/nfl/boxscore?gameId=400554423"
2014,15,"400554425","http://scores.espn.go.com/nfl/boxscore?gameId=400554425"
2014,15,"400554427","http://scores.espn.go.com/nfl/boxscore?gameId=400554427"
2014,16,"400554356","http://scores.espn.go.com/nfl/boxscore?gameId=400554356"
2014,16,"400554366","http://scores.espn.go.com/nfl/boxscore?gameId=400554366"
2014,16,"400554361","http://scores.espn.go.com/nfl/boxscore?gameId=400554361"
2014,16,"400554373","http://scores.espn.go.com/nfl/boxscore?gameId=400554373"
2014,16,"400554398","http://scores.espn.go.com/nfl/boxscore?gameId=400554398"
2014,16,"400554401","http://scores.espn.go.com/nfl/boxscore?gameId=400554401"
2014,16,"400554402","http://scores.espn.go.com/nfl/boxscore?gameId=400554402"
2014,16,"400554406","http://scores.espn.go.com/nfl/boxscore?gameId=400554406"
2014,16,"400554410","http://scores.espn.go.com/nfl/boxscore?gameId=400554410"
2014,16,"400554434","http://scores.espn.go.com/nfl/boxscore?gameId=400554434"
2014,16,"400554436","http://scores.espn.go.com/nfl/boxscore?gameId=400554436"
2014,16,"400554439","http://scores.espn.go.com/nfl/boxscore?gameId=400554439"
2014,16,"400554442","http://scores.espn.go.com/nfl/boxscore?gameId=400554442"
2014,16,"400554444","http://scores.espn.go.com/nfl/boxscore?gameId=400554444"
2014,16,"400554447","http://scores.espn.go.com/nfl/boxscore?gameId=400554447"
2014,16,"400554449","http://scores.espn.go.com/nfl/boxscore?gameId=400554449"
2014,17,"400554405","http://scores.espn.go.com/nfl/boxscore?gameId=400554405"
2014,17,"400554407","http://scores.espn.go.com/nfl/boxscore?gameId=400554407"
2014,17,"400554409","http://scores.espn.go.com/nfl/boxscore?gameId=400554409"
2014,17,"400554412","http://scores.espn.go.com/nfl/boxscore?gameId=400554412"
2014,17,"400554413","http://scores.espn.go.com/nfl/boxscore?gameId=400554413"
2014,17,"400554435","http://scores.espn.go.com/nfl/boxscore?gameId=400554435"
2014,17,"400554437","http://scores.espn.go.com/nfl/boxscore?gameId=400554437"
2014,17,"400554438","http://scores.espn.go.com/nfl/boxscore?gameId=400554438"
2014,17,"400554440","http://scores.espn.go.com/nfl/boxscore?gameId=400554440"
2014,17,"400554443","http://scores.espn.go.com/nfl/boxscore?gameId=400554443"
2014,17,"400554404","http://scores.espn.go.com/nfl/boxscore?gameId=400554404"
2014,17,"400554411","http://scores.espn.go.com/nfl/boxscore?gameId=400554411"
2014,17,"400554445","http://scores.espn.go.com/nfl/boxscore?gameId=400554445"
2014,17,"400554446","http://scores.espn.go.com/nfl/boxscore?gameId=400554446"
2014,17,"400554448","http://scores.espn.go.com/nfl/boxscore?gameId=400554448"
2014,17,"400554441","http://scores.espn.go.com/nfl/boxscore?gameId=400554441"
